TRANSMITTER,DETECTEDID,DATETIME,X,Y,D,LAT,LON,n,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX,URX
103,A69-1105-103,2016-05-31 22:09:21,981.71,1055.69,2.350,51.098111,5.109812,13,4.2,,,2.3498,,S10 S14 S15 S16 S17 S18 S18-2 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 22:09:50,987.32,1042.53,1.440,51.097992,5.109892,15,4.3,,,1.4402,,S10 S13 S14 S15 S16 S17 S18 S7 S8 S9,S14 S15 S16 S17 S18 S8
103,A69-1105-103,2016-05-31 22:10:12,995.66,1036.45,1.137,51.097938,5.110011,7,4.4,,,1.1370,,S10 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 22:10:34,1005.50,1031.13,3.108,51.097890,5.110151,8,4.5,,,3.1078,,S12 S14 S15 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 22:10:57,1009.85,1037.54,1.592,51.097947,5.110214,6,4.7,,,1.5918,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 22:11:22,1022.56,1036.55,2.350,51.097939,5.110395,6,5.3,,,2.3498,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 22:12:19,1049.24,1033.25,1.516,51.097909,5.110776,15,4.7,,,1.5160,,S10 S12 S13 S14 S16 S17 S18 S18-2 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 22:12:44,1058.22,1040.35,1.592,51.097973,5.110904,10,5.0,,,1.5918,,S12 S13 S14 S16 S18 S18-2 S8,S13 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-31 22:13:13,1071.25,1034.12,3.714,51.097917,5.111090,15,5.0,,,3.7142,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 22:14:22,1107.48,1025.90,1.440,51.097843,5.111607,17,6.0,,,1.4402,,S12 S13 S14 S16 S17 S18 S18-2 S8 S9,S13 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-05-31 22:14:52,1112.95,1012.47,1.895,51.097722,5.111685,11,5.9,,,1.8950,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-31 22:15:14,1121.44,1001.60,1.819,51.097624,5.111807,11,6.3,,,1.8192,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-31 22:15:37,1122.60,1010.43,4.245,51.097704,5.111823,7,7.2,,,4.2448,,S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-31 22:16:27,1163.77,1006.91,1.289,51.097672,5.112411,6,23.5,,,1.2886,,S10 S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-31 22:16:59,1169.16,1009.86,1.440,51.097699,5.112488,5,13.3,,,1.4402,,S12 S13 S14 S15 S16 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-05-31 22:17:24,1163.08,1009.98,2.805,51.097700,5.112401,10,9.6,,,2.8046,,S10 S12 S13 S14 S16 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-31 22:17:52,1186.09,1014.01,2.956,51.097736,5.112730,11,12.5,,,2.9562,,S12 S13 S14 S15 S16 S17 S18 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-31 22:18:28,1184.70,997.09,3.638,51.097584,5.112710,5,35.0,,,3.6384,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8
103,A69-1105-103,2016-05-31 22:19:02,1094.77,963.04,1.668,51.097278,5.111426,6,11.7,,,1.6676,,S12 S13 S14 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 22:22:35,1259.81,964.70,2.426,51.097293,5.113782,1,818.2,,,2.4256,,S12 S14 S18-2 S7 S9,S12 S18-2 S7
103,A69-1105-103,2016-05-31 22:28:42,1018.48,942.76,1.440,51.097096,5.110337,4,4.5,,,1.4402,,S10 S12 S13 S14 S18-2 S7 S9,S10 S12 S14 S7 S9
103,A69-1105-103,2016-05-31 22:51:43,1309.32,862.29,3.259,51.096372,5.114489,1,487.9,,,3.2594,,S10 S12 S13 S14 S7 S9,S10 S12 S14
103,A69-1105-103,2016-05-31 22:54:18,1304.22,919.18,1.137,51.096883,5.114416,1,169.3,,,1.1370,,S12 S13 S14 S18 S18-2 S8,S12 S14 S8
103,A69-1105-103,2016-05-31 22:56:36,1073.43,931.28,1.289,51.096992,5.111121,3,4.8,,,1.2886,,S12 S13 S7 S9,S12 S13 S7 S9
103,A69-1105-103,2016-05-31 22:57:00,1068.45,938.54,4.093,51.097058,5.111050,2,4.7,,,4.0932,,S10 S13 S7 S9,S10 S13 S7 S9
103,A69-1105-103,2016-05-31 22:59:16,1217.40,984.40,3.335,51.097470,5.113177,5,64.2,,,3.3352,,S13 S14 S15 S16 S18-2 S8,S13 S14 S15 S16 S18-2 S8
103,A69-1105-103,2016-05-31 23:00:04,1199.99,992.18,3.714,51.097540,5.112928,6,19.3,,,3.7142,,S12 S13 S14 S15 S18-2 S8,S12 S13 S14 S15 S18-2 S8
103,A69-1105-103,2016-05-31 23:00:33,1166.63,996.77,3.790,51.097581,5.112452,5,24.9,,,3.7900,,S10 S12 S13 S14 S15 S16 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-05-31 23:01:08,1162.73,1016.07,3.184,51.097754,5.112396,10,9.7,,,3.1836,,S10 S12 S13 S14 S15 S16 S18-2 S7 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-05-31 23:01:41,1160.86,1023.44,3.487,51.097821,5.112369,10,9.6,,,3.4868,,S12 S13 S14 S16 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-31 23:02:10,1133.67,1020.38,3.487,51.097793,5.111981,9,9.2,,,3.4868,,S10 S12 S13 S16 S18-2 S7 S8 S9,S10 S12 S13 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:02:46,1124.27,1020.82,4.017,51.097797,5.111847,16,6.9,,,4.0174,,S10 S13 S14 S15 S16 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:03:20,1110.30,1023.20,3.866,51.097818,5.111648,16,6.1,,,3.8658,,S10 S12 S13 S14 S16 S17 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:03:50,1089.47,1025.26,3.714,51.097837,5.111350,16,5.3,,,3.7142,,S10 S12 S13 S14 S15 S16 S17 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:04:13,1073.34,1032.90,3.638,51.097906,5.111120,3,17.5,,,3.6384,,S15 S16 S17 S18 S18-2 S8,S15 S16 S17 S18 S8
103,A69-1105-103,2016-05-31 23:04:37,1064.16,1036.31,3.714,51.097936,5.110989,6,11.2,,,3.7142,,S12 S14 S15 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 23:05:05,1060.49,1031.70,4.017,51.097895,5.110936,15,4.8,,,4.0174,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:05:38,1054.58,1040.57,3.638,51.097975,5.110852,9,5.0,,,3.6384,,S12 S13 S14 S17 S18-2 S8 S9,S13 S14 S17 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:06:08,1051.12,1032.04,3.866,51.097898,5.110803,15,4.7,,,3.8658,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-05-31 23:06:31,1044.89,1020.51,2.047,51.097794,5.110714,6,7.2,,,2.0466,,S14 S15 S16 S17 S18 S18-2 S8,S14 S16 S17 S18 S18-2 S8
103,A69-1105-103,2016-05-31 23:06:54,1050.58,1005.52,1.819,51.097660,5.110795,16,4.4,,,1.8192,,S10 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S16 S8 S9
103,A69-1105-103,2016-05-31 23:07:19,1055.32,997.34,3.487,51.097586,5.110863,12,4.5,,,3.4868,,S12 S13 S14 S17 S18-2 S7 S8 S9,S13 S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-31 23:08:21,1096.48,994.73,2.956,51.097563,5.111450,12,5.4,,,2.9562,,S12 S13 S14 S15 S16 S17 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-05-31 23:09:18,1120.53,983.81,3.866,51.097464,5.111794,4,9.8,,,3.8658,,S12 S15 S16 S18 S18-2 S8,S12 S15 S16 S18 S18-2 S8
103,A69-1105-103,2016-05-31 23:16:20,1137.89,992.43,3.866,51.097542,5.112041,4,12.3,,,3.8658,,S13 S14 S18 S18-2 S8,S13 S14 S18 S18-2 S8
103,A69-1105-103,2016-05-31 23:18:13,1267.97,927.74,3.714,51.096960,5.113898,1,4633.9,,,3.7142,,S10 S12 S13 S14 S15 S16 S18 S18-2 S7 S8,S10 S12 S8
103,A69-1105-103,2016-05-31 23:23:33,1173.36,924.23,3.638,51.096929,5.112548,1,2415.1,,,3.6384,,S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S16 S7 S8
103,A69-1105-103,2016-05-31 23:24:45,1022.98,940.02,3.714,51.097071,5.110401,5,4.4,,,3.7142,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S7 S8 S9
103,A69-1105-103,2016-05-31 23:25:19,1018.94,951.44,3.790,51.097174,5.110343,6,4.5,,,3.7900,,S12 S14 S18-2 S7 S8 S9,S12 S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-05-31 23:26:11,1032.15,950.51,4.093,51.097165,5.110532,5,4.3,,,4.0932,,S12 S13 S14 S7 S8,S12 S13 S14 S7 S8
103,A69-1105-103,2016-05-31 23:37:59,1262.45,951.33,0.834,51.097172,5.113820,2,66.8,,,0.8338,,S12 S14 S18-2 S8,S12 S14 S18-2 S8
103,A69-1105-103,2016-05-31 23:50:51,992.05,901.70,0.531,51.096726,5.109960,1,9.5,,,0.5306,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S9,S10 S16 S7
103,A69-1105-103,2016-05-31 23:53:21,983.08,1011.15,3.942,51.097710,5.109831,1,4.6,,,3.9416,,S13 S16 S18-2 S8 S9,S16 S18-2 S8
103,A69-1105-103,2016-06-01 00:05:07,1033.90,1025.35,3.487,51.097838,5.110557,2,7.5,,,3.4868,,S13 S14 S18 S18-2 S8,S14 S18 S18-2 S8
103,A69-1105-103,2016-06-01 00:13:10,990.73,1046.51,0.758,51.098028,5.109941,1,5.6,,,0.7580,,S12 S13 S14 S18 S18-2 S9,S14 S18 S18-2
103,A69-1105-103,2016-06-01 00:15:22,1171.03,986.45,3.259,51.097488,5.112515,1,32.2,,,3.2594,,S12 S13 S14 S18-2,S12 S14 S18-2
103,A69-1105-103,2016-06-01 00:21:40,1044.06,1019.98,3.942,51.097790,5.110702,1,9.6,,,3.9416,,S12 S14 S15 S16 S18-2,S14 S16 S18-2
103,A69-1105-103,2016-06-01 00:27:57,1016.17,957.63,3.942,51.097229,5.110304,2,38.7,,,3.9416,,S13 S14 S17 S18 S18-2 S7 S8 S9,S14 S18-2 S7 S8
103,A69-1105-103,2016-06-01 00:28:34,1165.04,918.58,3.714,51.096878,5.112429,2,89.6,,,3.7142,,S12 S13 S14 S18 S18-2 S7 S8 S9,S12 S14 S7 S8
103,A69-1105-103,2016-06-01 00:31:23,1018.06,938.95,1.895,51.097061,5.110331,9,4.4,,,1.8950,,S12 S14 S16 S18 S18-2 S7 S8 S9,S12 S14 S16 S7 S8 S9
103,A69-1105-103,2016-06-01 00:37:16,1080.71,982.45,0.606,51.097452,5.111225,3,6.7,,,0.6064,,S13 S14 S16 S18 S18-2 S7 S9,S14 S16 S18-2 S7
103,A69-1105-103,2016-06-01 00:47:02,1088.55,1005.66,3.335,51.097661,5.111337,2,8.2,,,3.3352,,S12 S13 S14 S18-2 S8 S9,S14 S18-2 S8 S9
103,A69-1105-103,2016-06-01 00:50:59,1288.12,946.04,0.910,51.097125,5.114186,2,98.9,,,0.9096,,S12 S14 S18-2 S8,S12 S14 S18-2 S8
103,A69-1105-103,2016-06-01 01:01:20,1357.73,900.02,3.942,51.096711,5.115180,1,3439.0,,,3.9416,,S13 S14 S16 S18 S18-2 S7 S8 S9,S14 S16 S7
103,A69-1105-103,2016-06-01 01:01:57,1361.58,895.29,3.790,51.096669,5.115235,1,1290.9,,,3.7900,,S12 S13 S14 S17 S18 S18-2 S7 S8 S9,S12 S14 S8
103,A69-1105-103,2016-06-01 01:02:32,1327.50,889.10,3.790,51.096613,5.114748,1,790.8,,,3.7900,,S10 S13 S14 S16 S17 S18 S18-2 S7 S9,S14 S16 S7
103,A69-1105-103,2016-06-01 01:04:09,1057.96,960.38,3.032,51.097254,5.110900,1,114.2,,,3.0320,,S10 S12 S13 S14 S16 S18 S8 S9,S10 S16 S8
103,A69-1105-103,2016-06-01 01:07:36,1223.24,892.83,3.108,51.096647,5.113260,3,51.6,,,3.1078,,S10 S12 S13 S14 S18-2 S9,S10 S12 S14 S18-2
103,A69-1105-103,2016-06-01 01:08:35,1196.45,929.36,3.714,51.096975,5.112877,3,22.8,,,3.7142,,S12 S13 S14 S16 S17 S18 S18-2 S7 S9,S12 S14 S16 S7
103,A69-1105-103,2016-06-01 01:09:01,1191.48,944.09,3.108,51.097107,5.112806,4,21.5,,,3.1078,,S12 S14 S15 S17 S18 S18-2 S8,S12 S14 S17 S18 S18-2 S8
103,A69-1105-103,2016-06-01 01:10:17,1046.50,939.78,2.577,51.097069,5.110737,7,4.4,,,2.5772,,S12 S13 S16 S18-2 S7,S12 S13 S16 S18-2 S7
103,A69-1105-103,2016-06-01 01:13:07,1176.43,980.08,3.790,51.097431,5.112592,5,43.5,,,3.7900,,S14 S16 S18 S18-2 S8 S9,S14 S16 S18 S18-2 S8 S9
103,A69-1105-103,2016-06-01 01:20:24,1118.12,906.69,1.516,51.096771,5.111759,1,26.3,,,1.5160,,S10 S12 S13 S14 S18-2 S7 S8 S9,S10 S12 S8
103,A69-1105-103,2016-06-01 01:21:52,974.01,994.72,3.335,51.097562,5.109702,4,4.7,,,3.3352,,S12 S14 S16 S18-2 S8,S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-06-01 01:25:20,1360.65,910.62,3.714,51.096806,5.115221,2,693.0,,,3.7142,,S12 S13 S14 S18-2 S7 S8,S12 S14 S7 S8
103,A69-1105-103,2016-06-01 01:26:20,1368.34,929.70,0.834,51.096978,5.115331,3,317.5,,,0.8338,,S10 S12 S14 S16 S18-2 S8,S10 S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-06-01 01:28:26,1343.13,944.27,3.563,51.097109,5.114971,4,210.8,,,3.5626,,S10 S12 S14 S18 S18-2 S7 S8 S9,S10 S12 S14 S7 S8
103,A69-1105-103,2016-06-01 01:29:39,1334.85,954.24,3.790,51.097199,5.114853,4,122.2,,,3.7900,,S12 S14 S16 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-06-01 01:32:50,1244.43,928.14,0.758,51.096964,5.113562,4,79.0,,,0.7580,,S13 S14 S16 S18-2 S7,S13 S14 S16 S18-2 S7
103,A69-1105-103,2016-06-01 01:33:18,1234.17,922.93,3.184,51.096917,5.113416,3,48.9,,,3.1836,,S12 S13 S14 S18-2 S7 S8 S9,S12 S14 S7 S8
103,A69-1105-103,2016-06-01 01:34:19,1204.01,935.09,0.531,51.097027,5.112985,4,53.4,,,0.5306,,S12 S14 S18-2 S7,S12 S14 S18-2 S7
103,A69-1105-103,2016-06-01 01:35:30,1183.54,949.12,0.531,51.097153,5.112693,3,67.6,,,0.5306,,S12 S13 S16 S18 S18-2 S7 S8 S9,S12 S16 S7 S8
103,A69-1105-103,2016-06-01 01:36:25,1161.58,968.18,0.834,51.097324,5.112380,11,10.3,,,0.8338,,S12 S13 S14 S16 S18 S18-2 S8,S12 S13 S14 S16 S18-2 S8
103,A69-1105-103,2016-06-01 01:36:53,1168.67,981.57,0.606,51.097444,5.112481,4,23.1,,,0.6064,,S12 S13 S18-2 S7 S8 S9,S12 S13 S18-2 S7 S8 S9
103,A69-1105-103,2016-06-01 01:37:27,1161.35,990.63,2.350,51.097526,5.112376,4,22.3,,,2.3498,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-06-01 01:38:19,1131.34,983.13,1.440,51.097458,5.111948,5,12.3,,,1.4402,,S10 S12 S13 S14 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-06-01 01:38:41,1118.96,989.65,0.985,51.097517,5.111771,8,6.8,,,0.9854,,S12 S14 S15 S16 S17 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-06-01 01:39:05,1116.16,1001.92,2.426,51.097627,5.111731,8,6.7,,,2.4256,,S12 S14 S15 S16 S17 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-06-01 01:40:01,1085.51,1010.76,0.758,51.097707,5.111294,16,5.0,,,0.7580,,S10 S12 S13 S14 S15 S16 S18-2 S7 S8 S9,S10 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-06-01 01:40:24,1073.11,1007.94,0.834,51.097681,5.111117,9,5.5,,,0.8338,,S12 S14 S15 S16 S17 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-06-01 01:40:47,1070.17,996.80,0.985,51.097581,5.111075,16,4.6,,,0.9854,,S10 S12 S13 S14 S15 S16 S17 S18 S18-2 S7 S8 S9,S10 S13 S14 S16 S8 S9
103,A69-1105-103,2016-06-01 01:41:13,1082.24,993.24,4.017,51.097549,5.111247,9,5.0,,,4.0174,,S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 01:41:42,1092.85,997.24,3.411,51.097585,5.111398,10,5.2,,,3.4110,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S16 S8 S9
103,A69-1105-103,2016-06-01 01:42:05,1108.56,997.93,3.714,51.097591,5.111623,11,6.0,,,3.7142,,S12 S13 S14 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-06-01 01:42:28,1110.94,992.22,3.942,51.097540,5.111657,7,6.3,,,3.9416,,S12 S13 S14 S15 S16 S18 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 01:42:52,1118.13,985.64,3.714,51.097481,5.111759,8,6.8,,,3.7142,,S12 S13 S14 S16 S18-2 S7 S8 S9,S12 S13 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 01:43:18,1141.18,985.25,1.137,51.097477,5.112088,10,9.4,,,1.1370,,S12 S13 S14 S18-2 S8 S9,S12 S13 S14 S18-2 S8 S9
103,A69-1105-103,2016-06-01 01:43:50,1144.15,983.25,3.714,51.097459,5.112131,7,16.4,,,3.7142,,S10 S12 S13 S14 S18-2 S7 S8 S9,S10 S12 S13 S7 S8 S9
103,A69-1105-103,2016-06-01 01:44:45,1172.44,975.93,3.714,51.097394,5.112535,4,27.7,,,3.7142,,S10 S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S10 S12 S7 S8 S9
103,A69-1105-103,2016-06-01 01:46:24,1202.09,969.89,1.819,51.097339,5.112958,7,17.1,,,1.8192,,S12 S14 S15 S16 S17 S18 S18-2 S8 S9,S12 S14 S16 S18-2 S8 S9
103,A69-1105-103,2016-06-01 01:47:31,1240.63,967.99,1.895,51.097322,5.113508,7,29.2,,,1.8950,,S10 S12 S13 S14 S18-2 S8 S9,S10 S12 S13 S14 S8 S9
103,A69-1105-103,2016-06-01 01:53:18,1007.36,1032.31,3.638,51.097900,5.110178,5,4.7,,,3.6384,,S12 S13 S14 S18 S18-2 S8,S12 S14 S18 S18-2 S8
103,A69-1105-103,2016-06-01 01:55:03,1368.74,908.39,0.076,51.096786,5.115337,1,1020.9,,,0.0758,,S12 S13 S14 S16 S17 S18 S18-2 S7 S8,S12 S14 S8
103,A69-1105-103,2016-06-01 01:56:42,1056.47,929.07,4.017,51.096972,5.110879,8,6.8,,,4.0174,,S10 S12 S14 S16 S18-2 S7 S8 S9,S10 S12 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 01:57:14,1341.43,936.48,0.834,51.097039,5.114947,2,249.4,,,0.8338,,S12 S14 S18 S18-2 S7 S8,S12 S14 S7 S8
103,A69-1105-103,2016-06-01 01:57:41,1004.52,943.83,0.455,51.097105,5.110137,6,4.5,,,0.4548,,S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S12 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 01:58:13,998.22,941.29,0.303,51.097082,5.110048,5,4.7,,,0.3032,,S12 S13 S14 S18 S18-2 S7 S8 S9,S12 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 01:59:10,1307.77,903.11,3.259,51.096739,5.114467,2,203.8,,,3.2594,,S12 S13 S14 S17 S18-2 S7 S8 S9,S12 S14 S7 S8
103,A69-1105-103,2016-06-01 01:59:36,1295.80,901.08,0.000,51.096721,5.114296,1,192.3,,,0.0000,,S12 S14 S18-2 S8,S12 S14 S8
103,A69-1105-103,2016-06-01 02:00:04,1261.81,905.86,0.227,51.096764,5.113810,4,63.7,,,0.2274,,S12 S14 S16 S18 S18-2 S8,S12 S14 S16 S18 S18-2 S8
103,A69-1105-103,2016-06-01 02:00:40,1252.45,899.27,0.000,51.096705,5.113677,2,66.1,,,0.0000,,S10 S12 S13 S14 S18 S18-2 S7 S9,S10 S12 S14 S7
103,A69-1105-103,2016-06-01 02:01:14,1231.66,888.02,0.910,51.096603,5.113380,2,60.0,,,0.9096,,S10 S12 S13 S14 S17 S18 S18-2 S7 S9,S10 S12 S14 S7
103,A69-1105-103,2016-06-01 02:02:10,1236.67,857.92,1.061,51.096333,5.113452,2,202.1,,,1.0612,,S10 S14 S7 S8 S9,S10 S14 S7 S8
103,A69-1105-103,2016-06-01 02:05:46,1330.88,868.34,0.910,51.096426,5.114796,1,560.2,,,0.9096,,S12 S13 S14 S16 S18-2 S7 S9,S12 S14 S16
103,A69-1105-103,2016-06-01 02:06:39,983.15,899.32,2.198,51.096705,5.109832,1,9.7,,,2.1982,,S10 S12 S13 S14 S16 S17 S18 S18-2 S7 S9,S10 S16 S7
103,A69-1105-103,2016-06-01 02:07:03,1359.36,903.38,3.411,51.096741,5.115203,1,826.7,,,3.4110,,S12 S13 S14 S17 S18 S18-2 S8 S9,S12 S14 S8
103,A69-1105-103,2016-06-01 02:16:25,851.90,787.55,3.790,51.095700,5.107959,1,1882.3,,,3.7900,,S12 S13 S18-2 S7 S8 S9,S18-2 S7 S8
103,A69-1105-103,2016-06-01 02:18:49,1035.54,982.68,3.942,51.097454,5.110580,3,8.9,,,3.9416,,S12 S13 S14 S18 S18-2 S8,S12 S14 S18 S18-2 S8
103,A69-1105-103,2016-06-01 02:43:15,1084.53,1001.59,3.335,51.097624,5.111280,2,7.9,,,3.3352,,S12 S13 S14 S18 S18-2 S8 S9,S14 S18-2 S8 S9
103,A69-1105-103,2016-06-01 02:44:15,1150.49,992.88,2.198,51.097546,5.112221,2,26.5,,,2.1982,,S14 S18-2 S8 S9,S14 S18-2 S8 S9
103,A69-1105-103,2016-06-01 02:49:45,1091.29,1011.79,1.668,51.097716,5.111376,2,32.6,,,1.6676,,S12 S13 S14 S16 S17 S18 S18-2 S8,S12 S14 S16 S18-2 S8
103,A69-1105-103,2016-06-01 02:50:40,1354.02,911.34,3.411,51.096813,5.115127,1,4754.2,,,3.4110,,S13 S14 S18 S18-2 S7 S8,S14 S7 S8
103,A69-1105-103,2016-06-01 02:51:08,1313.92,914.74,3.108,51.096844,5.114554,1,414.5,,,3.1078,,S13 S14 S17 S18 S18-2 S7 S8,S14 S7 S8
103,A69-1105-103,2016-06-01 02:51:42,1332.13,914.37,2.729,51.096840,5.114814,1,304.0,,,2.7288,,S12 S14 S18-2 S8,S12 S14 S8
103,A69-1105-103,2016-06-01 02:52:13,997.58,946.28,3.714,51.097127,5.110038,5,5.0,,,3.7142,,S12 S13 S14 S18-2 S7 S8 S9,S12 S14 S7 S8 S9
103,A69-1105-103,2016-06-01 03:12:26,1032.02,1025.27,3.866,51.097837,5.110530,1,8.3,,,3.8658,,S12 S13 S14 S18-2 S8 S9,S14 S18-2 S8
103,A69-1105-103,2016-06-01 03:23:37,1039.02,1025.61,3.714,51.097840,5.110630,1,10.1,,,3.7142,,S14 S17 S18-2 S8,S14 S18-2 S8
103,A69-1105-103,2016-06-02 08:54:24,1364.45,943.24,0.682,51.097100,5.115276,1,2096.2,,,0.6822,,S14 S18-2 S7 S8,S14 S7 S8
103,A69-1105-103,2016-06-02 08:54:55,1059.84,990.42,0.682,51.097524,5.110927,4,10.8,,,0.6822,,S10 S14 S16 S18 S18-2 S7 S8,S10 S14 S16 S18-2 S7 S8
103,A69-1105-103,2016-06-02 08:55:51,1014.35,945.34,1.137,51.097119,5.110278,4,4.3,,,1.1370,,S13 S14 S18 S18-2 S7 S8 S9,S14 S18-2 S7 S8 S9
103,A69-1105-103,2016-06-02 08:56:14,1144.49,991.30,3.714,51.097532,5.112136,3,21.5,,,3.7142,,S14 S18 S18-2 S8 S9,S14 S18 S18-2 S8 S9
103,A69-1105-103,2016-06-02 09:07:34,991.44,1047.72,1.137,51.098039,5.109951,3,5.5,,,1.1370,,S14 S18 S18-2 S7 S8 S9,S14 S18 S18-2 S7 S9
103,A69-1105-103,2016-06-02 19:46:24,1208.08,928.15,1.061,51.096964,5.113043,1,274.6,,,1.0612,,S12 S13 S16 S18 S18-2 S7 S8,S12 S18-2 S7
103,A69-1105-103,2016-06-02 19:53:06,1019.67,936.97,1.289,51.097043,5.110354,6,4.5,,,1.2886,,S10 S12 S13 S18-2 S7 S9,S10 S12 S18-2 S7 S9
103,A69-1105-103,2016-06-02 20:03:14,1094.40,1000.12,1.668,51.097611,5.111421,3,8.4,,,1.6676,,S13 S14 S18 S18-2 S8 S9,S14 S18 S18-2 S8 S9
103,A69-1105-103,2016-06-02 20:04:10,1011.95,931.11,0.606,51.096991,5.110244,4,4.4,,,0.6064,,S12 S13 S14 S16 S18 S18-2 S7 S8 S9,S12 S16 S7 S8 S9
103,A69-1105-103,2016-06-02 20:04:33,1317.29,918.06,0.379,51.096873,5.114602,2,441.5,,,0.3790,,S14 S18 S18-2 S7 S8,S14 S18 S7 S8
103,A69-1105-103,2016-06-02 20:06:28,1187.66,931.99,1.819,51.096999,5.112752,3,38.3,,,1.8192,,S12 S16 S18-2 S7 S8,S12 S16 S18-2 S7
