groups_pas,groups_obs,ST07,ST08,ST09,ST10,ST12,ST13,ST14,ST15,ST16,ST17,ST18,ST18-2,soundspeed,synced_time,mean_BI
1912,15520,NA,9593351.399719102,9593351.360984102,NA,9593351.347011102,9593351.337505102,NA,NA,NA,NA,9593351.437205102,9593351.418119103,1478.542213362889,2016-05-28 18:24:34.341810,28.6
1912,15521,NA,9593384.295664102,9593384.256945102,NA,NA,9593384.233210102,NA,NA,NA,NA,9593384.332749102,9593384.313644102,1478.5410030130215,2016-05-28 18:25:07.237515,28.6
1912,15522,NA,9593446.957731102,9593446.918813102,NA,NA,NA,NA,NA,NA,NA,9593446.995013103,9593446.975877102,1478.5400127183339,2016-05-28 18:26:09.923118,28.6
1912,15523,NA,9593478.476766102,9593478.438592102,NA,9593478.424550103,NA,9593478.489051102,NA,NA,NA,9593478.5143461,9593478.495293101,1478.538912381534,2016-05-28 18:26:41.428855,28.6
1912,15524,NA,9593503.9727561,NA,NA,NA,9593503.911063101,9593503.9844141,NA,NA,NA,9593504.0103351,9593503.9913691,1478.537702000748,2016-05-28 18:27:06.915368,28.6
1912,15525,NA,9593533.3154741,9593533.2766611,NA,9593533.2628371,9593533.2532771,9593533.326686101,NA,NA,NA,9593533.352852102,9593533.333769102,1478.536381571853,2016-05-28 18:27:36.257582,28.6
1912,15526,NA,9593606.900623104,9593606.861478103,NA,9593606.847586103,9593606.837964103,9593606.911466103,NA,NA,NA,9593606.937697103,9593606.918474102,1478.5348410548609,2016-05-28 18:28:49.842269,28.6
1912,15527,NA,NA,9593642.260406103,NA,9593642.246713104,9593642.237160103,9593642.311553104,NA,NA,NA,NA,9593642.317718104,1478.5335205974827,2016-05-28 18:29:25.241465,28.6
1912,15528,NA,NA,9593675.677460104,NA,9593675.663644103,9593675.654064104,9593675.727736104,NA,9593675.723335104,NA,9593675.753707103,9593675.734646104,1478.532200125863,2016-05-28 18:29:58.658369,28.6
1912,15529,NA,NA,9593705.185065104,NA,9593705.171184104,9593705.161578104,9593705.235108104,NA,9593705.230315104,NA,9593705.261325102,9593705.242349103,1478.5306595590248,2016-05-28 18:30:28.165883,28.6
1912,15530,NA,NA,9593726.822077103,NA,9593726.808239102,9593726.798716102,9593726.872361103,NA,9593726.867675103,NA,9593726.898386104,9593726.879297104,1478.5291189738218,2016-05-28 18:30:49.803021,28.6
1912,15531,9593748.618018104,NA,9593748.605786104,NA,9593748.591895103,9593748.582353104,9593748.655814104,NA,9593748.651134104,NA,9593748.682047103,9593748.662947103,1478.5274683262048,2016-05-28 18:31:11.586658,28.6
1912,15532,9593770.680839103,NA,9593770.668592103,NA,9593770.654749103,9593770.645288102,9593770.718769103,NA,9593770.713995103,9593770.748053104,9593770.745011104,9593770.726099104,1478.525597566753,2016-05-28 18:31:33.649593,28.6
1912,15533,9593793.373664102,9593793.399912102,9593793.361589102,NA,9593793.347703103,9593793.338123104,9593793.411624102,NA,9593793.406956103,NA,9593793.437778102,9593793.418754103,1478.5236167333935,2016-05-28 18:31:56.342428,28.6
1912,15534,9593817.289096102,NA,9593817.277169103,NA,9593817.263253102,9593817.253653102,9593817.327383101,NA,9593817.322823102,NA,9593817.353455102,9593817.334418101,1478.521745918721,2016-05-28 18:32:20.257958,28.6
1912,15535,9593843.690041102,9593843.717587102,9593843.678018102,NA,9593843.664199103,9593843.654676102,9593843.7282471,NA,9593843.723595101,NA,9593843.7541511,9593843.735299101,1478.519875076438,2016-05-28 18:32:46.658981,28.6
1912,15536,9593875.052614098,NA,9593875.040499099,9593875.069540098,9593875.0266351,9593875.0170851,9593875.090824097,NA,9593875.086280098,NA,9593875.116784098,9593875.097914098,1478.5178941553736,2016-05-28 18:33:18.021390,28.6
1912,15537,9593900.4668541,NA,9593900.454760099,NA,9593900.440983098,9593900.431511099,9593900.5052871,NA,9593900.5011501,NA,9593900.5311711,9593900.5122891,1478.516023257868,2016-05-28 18:33:43.435816,28.6
1912,15538,9593929.7730151,NA,9593929.7610681,NA,9593929.7472221,9593929.7377261,9593929.8114581,NA,NA,NA,9593929.837389098,9593929.8183901,1478.514372443462,2016-05-28 18:34:12.742031,28.6
1912,15539,9593967.101321097,NA,9593967.089270098,NA,9593967.077545099,9593967.0659181,9593967.139550097,NA,NA,NA,NA,9593967.146746097,1478.5129417205892,2016-05-28 18:34:50.070223,28.6
1912,15540,9594004.307226097,9594004.334384097,9594004.295173097,NA,9594004.281269098,9594004.271710098,9594004.345642097,NA,NA,NA,9594004.371541098,9594004.352601098,1478.5114009237445,2016-05-28 18:35:27.276015,28.6
1912,15541,9594078.014432097,9594078.041433096,9594078.002289098,NA,9594077.988518098,9594077.979097098,9594078.053022096,NA,NA,NA,9594078.078687096,9594078.059907096,1478.5096399910744,2016-05-28 18:36:40.983402,28.6
1912,15542,NA,9594176.762669096,9594176.723772096,NA,NA,9594176.700409096,9594176.774065096,NA,9594176.770506095,NA,9594176.800418096,9594176.781185096,1478.5079890951438,2016-05-28 18:38:19.704714,28.6
1912,15543,NA,NA,9594213.998975096,NA,NA,9594213.975702096,9594214.049256096,NA,NA,NA,9594214.075494096,9594214.056441097,1478.5066683634057,2016-05-28 18:38:56.980007,28.6
1912,15544,NA,NA,NA,NA,NA,NA,9594251.056548096,NA,NA,9594251.086014096,9594251.082668096,9594251.063795095,1478.5056778056062,2016-05-28 18:39:34.060853,28.6
1912,15545,NA,NA,NA,NA,NA,NA,9594287.407336095,NA,NA,NA,9594287.433537094,9594287.414444095,1478.504907366514,2016-05-28 18:40:10.411641,28.6
1912,15546,NA,9594322.448254094,NA,NA,NA,NA,NA,NA,NA,NA,9594322.485897094,9594322.466784094,1478.5042469864013,2016-05-28 18:40:45.452559,28.6
1912,15547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9594415.479422094,1478.5038067312435,2016-05-28 18:42:18.483727,28.6
1912,15548,NA,NA,NA,NA,NA,9594443.873834094,NA,NA,NA,NA,NA,9594443.955818094,1478.5034765387504,2016-05-28 18:42:46.878139,28.6
1912,15549,NA,NA,NA,NA,NA,9594479.136832094,NA,NA,NA,NA,NA,NA,1478.5031463455077,2016-05-28 18:43:22.141137,28.6
1912,15550,NA,NA,NA,NA,NA,NA,9594539.656856094,NA,NA,NA,NA,NA,1478.5029262161795,2016-05-28 18:44:22.661161,28.6
1912,15551,NA,NA,9594573.807572093,NA,NA,NA,NA,NA,NA,NA,9594573.858959092,9594573.839609092,1478.5024859562736,2016-05-28 18:44:56.811877,28.6
1912,15552,NA,NA,NA,NA,NA,NA,9594604.639215091,NA,NA,NA,NA,9594604.64592009,1478.501935629517,2016-05-28 18:45:27.643520,28.6
1912,15553,NA,NA,NA,NA,NA,NA,9594628.82567409,NA,NA,NA,9594628.85186609,9594628.83278609,1478.5013853002613,2016-05-28 18:45:51.829979,28.6
1912,15554,NA,NA,9594655.575281091,NA,NA,NA,9594655.62564009,NA,NA,NA,9594655.65156509,9594655.63237009,1478.5006148353675,2016-05-28 18:46:18.579586,28.6
1912,15555,NA,NA,9594687.50215409,NA,9594687.52756509,NA,9594687.55241809,NA,NA,NA,9594687.57860209,9594687.55958909,1478.4996242308994,2016-05-28 18:46:50.506459,28.6
1912,15556,NA,NA,9594713.77920409,NA,9594713.76541109,NA,9594713.829283088,NA,NA,NA,9594713.855597088,9594713.836569088,1478.4985235505217,2016-05-28 18:47:16.769716,28.6
1912,15557,NA,NA,NA,NA,9594744.824347088,NA,9594744.888459088,NA,NA,NA,9594744.91462709,9594744.89558209,1478.4975329303102,2016-05-28 18:47:47.828652,28.6
1912,15558,9594769.65394109,NA,9594769.641258089,NA,9594769.62769609,NA,9594769.69152009,NA,NA,NA,9594769.717710089,9594769.698753089,1478.4964322318144,2016-05-28 18:48:12.632001,28.6
1912,15559,NA,NA,9594832.60571809,NA,9594832.592267089,NA,9594832.65617509,NA,NA,NA,9594832.682277089,9594832.66328409,1478.4952214531604,2016-05-28 18:49:15.596572,28.6
1912,15560,9594865.051566089,NA,9594865.03958509,NA,NA,9594865.01711209,9594865.089554088,NA,NA,NA,9594865.115717089,9594865.096807089,1478.494010662823,2016-05-28 18:49:48.021417,28.6
1912,15561,NA,9594892.507701088,NA,NA,9594892.455244089,NA,9594892.519122088,NA,NA,NA,9594892.545220088,9594892.526395088,1478.4927998614899,2016-05-28 18:50:15.459549,28.6
1912,15562,NA,NA,NA,NA,9594925.709976088,NA,NA,NA,NA,NA,9594925.79996609,9594925.781023089,1478.4919192717045,2016-05-28 18:50:48.714281,28.6
1912,15563,NA,NA,9594954.68528909,NA,9594954.67181509,9594954.66185209,NA,NA,NA,NA,9594954.761581091,9594954.74262209,1478.4910386754216,2016-05-28 18:51:17.666157,28.6
1912,15564,9594990.916459091,NA,9594990.904305091,NA,9594990.890542092,9594990.880748091,NA,NA,NA,NA,9594990.98065009,9594990.96147109,1478.4898278459104,2016-05-28 18:51:53.885053,28.6
1912,15565,NA,9595026.16899709,9595026.13083509,NA,9595026.11686909,9595026.10724509,NA,NA,NA,NA,9595026.20711009,9595026.188212091,1478.4885069282436,2016-05-28 18:52:29.111550,28.6
1912,15566,NA,9595059.239944091,NA,NA,9595059.18710109,NA,9595059.251131091,9595059.302412093,NA,NA,9595059.279455092,9595059.258339092,1478.4871859970815,2016-05-28 18:53:02.191406,28.6
1912,15567,NA,9595087.790256094,NA,NA,9595087.737242093,9595087.727566093,9595087.801201094,NA,NA,NA,9595087.827967094,9595087.808435094,1478.4858650524236,2016-05-28 18:53:30.731871,28.6
1912,15568,9595122.917386094,9595122.944818094,9595122.905543095,NA,9595122.891670095,9595122.882164095,9595122.955687094,NA,NA,9595122.984570093,9595122.982928094,9595122.962976094,1478.4842138519195,2016-05-28 18:54:05.886469,28.6
1912,15569,9595155.739668092,9595155.766663091,9595155.727805091,NA,9595155.713903092,9595155.704269093,9595155.777968092,NA,NA,9595155.80639409,9595155.804071091,9595155.785201091,1478.4822323843234,2016-05-28 18:54:38.708574,28.6
1912,15570,9595183.83062209,9595183.85767209,9595183.81863109,NA,9595183.804745091,9595183.795187091,9595183.86883609,NA,NA,9595183.897716088,9595183.89617809,9595183.87599409,1478.4802508863606,2016-05-28 18:55:06.799492,28.6
1912,15571,9595218.573613089,9595218.601131089,9595218.561667088,NA,9595218.547774088,9595218.538187088,9595218.61182209,NA,NA,NA,9595218.63793609,9595218.619032089,1478.4787078712745,2016-05-28 18:55:41.542492,28.6
1912,15572,9595250.411088089,9595250.437968088,9595250.398741089,NA,9595250.38490809,9595250.37529409,9595250.449000088,NA,NA,NA,9595250.47517109,9595250.456050089,1478.4779217860882,2016-05-28 18:56:13.379599,28.6
1912,15573,NA,NA,9595276.391195089,NA,9595276.37745509,9595276.36781809,9595276.441564089,NA,NA,NA,NA,9595276.448629089,1478.4772830884772,2016-05-28 18:56:39.372123,28.6
1912,15574,9595306.696298089,9595306.723487088,9595306.684290089,NA,9595306.670392089,9595306.660931088,9595306.734438088,NA,NA,NA,9595306.76058909,9595306.741637088,1478.476644387468,2016-05-28 18:57:09.665236,28.6
1912,15575,9595329.651725091,NA,9595329.63978409,NA,9595329.62594509,9595329.61636409,9595329.689895092,NA,NA,NA,9595329.716059092,9595329.697094092,1478.4759074210322,2016-05-28 18:57:32.620669,28.6
1912,15576,9595353.847958092,9595353.875539092,9595353.836061092,NA,9595353.822196092,9595353.812693093,9595353.886154093,NA,NA,9595353.914543092,9595353.912338093,9595353.893361093,1478.475121318721,2016-05-28 18:57:56.816998,28.6
1912,15577,9595380.523905091,NA,9595380.511805091,NA,9595380.498041091,9595380.488516092,9595380.561920092,NA,NA,9595380.59046409,9595380.588236092,9595380.569243092,1478.474286079938,2016-05-28 18:58:23.492821,28.6
1912,15578,9595437.79372109,9595437.821064088,9595437.78184109,NA,9595437.76802309,9595437.75865009,9595437.83216009,NA,NA,NA,9595437.85826009,9595437.83933609,1478.47349996787,2016-05-28 18:59:20.762955,28.6
1912,15579,9595467.256483087,9595467.283584088,9595467.244548088,NA,9595467.230662089,9595467.221165089,9595467.294632088,NA,NA,9595467.323628088,9595467.320979089,9595467.301938089,1478.4726647185087,2016-05-28 18:59:50.225470,28.6
1912,15580,9595504.417488089,NA,9595504.40555209,NA,9595504.39158609,9595504.382257089,9595504.455723088,NA,NA,NA,9595504.481953088,9595504.46299309,1478.4718785966834,2016-05-28 19:00:27.386562,28.6
1912,15581,9595541.101290088,NA,NA,NA,9595541.075511089,9595541.065951088,9595541.139614088,NA,NA,NA,9595541.165625088,9595541.146645088,1478.4712398691408,2016-05-28 19:01:04.070256,28.6
1912,15582,9595576.84018709,9595576.86720009,9595576.827984089,NA,9595576.814238088,9595576.804747088,9595576.87830109,NA,NA,9595576.90701109,9595576.90439009,9595576.88549009,1478.4705028717156,2016-05-28 19:01:39.809052,28.6
1912,15583,9595610.71157209,NA,9595610.69963309,NA,9595610.68586809,9595610.67624809,9595610.74978509,NA,NA,9595610.778336091,9595610.77594109,9595610.75692309,1478.4696676031006,2016-05-28 19:02:13.680553,28.6
1912,15584,9595640.804738091,NA,9595640.792931091,NA,9595640.779106092,9595640.769561091,9595640.84305809,NA,NA,NA,9595640.86926509,9595640.85022909,1478.468930596901,2016-05-28 19:02:43.773866,28.6
1912,15585,9595663.278862089,NA,9595663.266931089,NA,9595663.25306009,9595663.24359609,9595663.317213088,NA,NA,NA,9595663.343431087,9595663.324383087,1478.468242720615,2016-05-28 19:03:06.247901,28.6
1912,15586,9595686.589291088,NA,9595686.577320088,NA,9595686.563412087,9595686.554029087,9595686.627471088,NA,NA,NA,9595686.653803088,9595686.634643087,1478.4675548406692,2016-05-28 19:03:29.558334,28.6
1912,15587,9595711.736529088,NA,9595711.724484088,NA,9595711.710760089,9595711.701255089,9595711.774733087,NA,NA,NA,9595711.801190088,9595711.781916087,1478.466866957065,2016-05-28 19:03:54.705560,28.6
1912,15588,9595740.219086086,NA,9595740.207204087,NA,9595740.193302087,9595740.183773087,9595740.257302087,NA,9595740.272790087,9595740.285934087,9595740.284101088,9595740.264510088,1478.4660807997943,2016-05-28 19:04:23.188078,28.6
1912,15589,9595775.404180087,NA,9595775.392235087,NA,9595775.378529087,9595775.368971087,9595775.442489088,NA,NA,NA,9595775.468861086,9595775.449652087,1478.465294637943,2016-05-28 19:04:58.373276,28.6
1912,15590,9595808.133660087,9595808.174624087,9595808.121598087,NA,9595808.107862087,9595808.098276086,9595808.171869088,NA,NA,NA,9595808.198304087,9595808.179177087,1478.4645576067276,2016-05-28 19:05:31.102581,28.6
1912,15591,9595835.737912087,NA,9595835.726129087,NA,9595835.712206086,9595835.702696087,9595835.776436087,NA,NA,NA,9595835.802908087,9595835.783466088,1478.4638205714043,2016-05-28 19:05:58.707001,28.6
1912,15592,9595869.44929709,NA,9595869.437179089,NA,9595869.423536088,9595869.413897088,9595869.487920089,NA,NA,NA,NA,9595869.494697088,1478.46318180406,2016-05-28 19:06:32.418202,28.6
1912,15593,9595899.25426209,9595899.282402089,9595899.242182089,NA,9595899.228275089,9595899.218911089,9595899.292493088,NA,NA,NA,9595899.319179088,9595899.299602088,1478.4624938971067,2016-05-28 19:07:02.223216,28.6
1912,15594,9595921.168883087,NA,NA,NA,9595921.143129088,NA,9595921.207046088,NA,NA,9595921.235770088,9595921.233542088,9595921.214252088,1478.4618059866689,2016-05-28 19:07:24.147434,28.6
1912,15595,9595943.272205088,NA,9595943.260094088,NA,9595943.246384088,9595943.236784087,9595943.310501087,NA,NA,NA,9595943.337006086,9595943.317604087,1478.4611672092926,2016-05-28 19:07:46.241089,28.6
1912,15596,9595965.615327086,NA,9595965.602495085,NA,9595965.588639086,9595965.579219086,9595965.653056087,NA,NA,NA,NA,9595965.659957087,1478.460528428842,2016-05-28 19:08:08.583524,28.6
1912,15597,NA,NA,NA,NA,9595988.730591087,NA,NA,NA,NA,NA,NA,NA,1478.4601844689182,2016-05-28 19:08:31.734896,28.6
1912,15598,9596040.751241088,9596040.779557088,9596040.739193087,NA,9596040.725384088,9596040.716100087,9596040.789440088,NA,NA,NA,9596040.815928087,9596040.798773088,1478.4597422330505,2016-05-28 19:09:23.720405,28.6
1912,15599,9596073.832623085,NA,9596073.820352085,NA,9596073.807016086,NA,9596073.870621085,NA,NA,NA,9596073.897373086,9596073.879300086,1478.4590543079755,2016-05-28 19:09:56.811321,28.6
1912,15600,9596102.342980087,NA,9596102.330870086,NA,9596102.317057086,NA,9596102.381192086,NA,NA,NA,9596102.407684086,9596102.389195086,1478.4584646549238,2016-05-28 19:10:25.321362,28.6
1912,15601,9596137.510974087,9596137.538678087,9596137.498901086,NA,9596137.486086085,9596137.476420086,9596137.549378088,NA,NA,9596137.577833088,9596137.575545087,9596137.557036087,1478.457727584689,2016-05-28 19:11:00.480725,28.6
1912,15602,9596170.428555088,NA,9596170.416563088,NA,9596170.402818087,9596170.393324088,9596170.466858089,NA,NA,9596170.495557088,9596170.493189089,9596170.474361088,1478.456892233556,2016-05-28 19:11:33.397629,28.6
1912,15603,9596198.30300909,NA,9596198.291091088,NA,9596198.277260087,9596198.267943088,9596198.34132709,NA,NA,NA,9596198.367895091,9596198.34925309,1478.4561551545462,2016-05-28 19:12:01.272248,28.6
1912,15604,9596232.244395092,9596232.286383092,9596232.232237091,NA,NA,9596232.209245091,9596232.282810092,NA,NA,NA,9596232.309347091,9596232.290486092,1478.455467210303,2016-05-28 19:12:35.213550,28.6
1912,15605,9596262.52706309,NA,9596262.51493309,NA,NA,NA,9596262.56548509,NA,NA,NA,9596262.59187209,9596262.57329309,1478.4548775409717,2016-05-28 19:13:05.519238,28.6
1912,15606,NA,NA,NA,NA,NA,NA,9596336.19286609,NA,NA,9596336.221782092,9596336.219117092,9596336.200499091,1478.4544352871806,2016-05-28 19:14:19.197171,28.6
1912,15607,9596419.862229092,NA,9596419.850233093,NA,9596419.836605093,9596419.827401092,9596419.900671093,9596419.951637093,NA,9596419.929544093,9596419.926837092,9596419.908673093,1478.4537964732363,2016-05-28 19:15:42.831706,28.6
1912,15608,9596453.616215093,9596453.643633094,9596453.604182092,NA,9596453.590535093,9596453.581102094,9596453.654454093,NA,NA,9596453.683570093,9596453.680887092,9596453.662004093,1478.4529119566926,2016-05-28 19:16:16.585407,28.6
1912,15609,9596483.471579093,9596483.499055093,9596483.460284093,NA,9596483.445875093,9596483.436616093,9596483.510026094,NA,NA,NA,9596483.536409093,9596483.517809093,1478.452076574455,2016-05-28 19:16:46.440921,28.6
1912,15610,9596505.714001093,9596505.740921093,9596505.701987093,NA,9596505.689629093,NA,9596505.752281092,NA,9596505.748487093,NA,9596505.778574092,9596505.760062093,1478.4512903273705,2016-05-28 19:17:08.693934,28.6
1912,15611,NA,9596528.201688092,9596528.162587091,NA,9596528.149583092,NA,9596528.212837093,9596528.263672091,NA,NA,9596528.239140091,9596528.221216092,1478.4505532164346,2016-05-28 19:17:31.153888,28.6
1912,15612,9596576.090589091,NA,9596576.07854809,NA,9596576.06488409,9596576.05534709,9596576.128954092,NA,NA,NA,NA,9596576.137645092,1478.4499143835583,2016-05-28 19:18:19.059652,28.6
1912,15613,9596603.635141093,NA,9596603.622980094,NA,9596603.609227093,9596603.599667093,9596603.673222093,NA,NA,NA,NA,9596603.680734092,1478.449324688835,2016-05-28 19:18:46.603972,28.6
1912,15614,9596637.051225094,9596637.092600094,9596637.039334094,NA,9596637.025558094,9596637.015871093,NA,NA,NA,9596637.118508093,9596637.116047094,9596637.098062094,1478.4486367081724,2016-05-28 19:19:20.020176,28.6
1912,15615,9596666.422887092,NA,9596666.410742093,NA,9596666.396899093,9596666.387385093,NA,NA,NA,NA,NA,9596666.468564093,1478.4479978659115,2016-05-28 19:19:49.391690,28.6
1912,15616,NA,NA,9596703.508647094,NA,9596703.494622093,NA,9596703.558767093,NA,NA,NA,NA,9596703.566019094,1478.4475555885954,2016-05-28 19:20:26.498927,28.6
